,ID,Comment
139,가시,미친카메라각도+날라댕기는행주모음2:363:333:43
140,싹난감자,이무대는랩도잘했지만제스쳐가ㅈㄴ멋있음
141,푸욜머리,와1년만에봤는데진짜첨부터끝까지완벽하게잘뽑았다....
142,rg1gs,나이거본방때처음봤을때의충격이잊혀지지가않음ㅋㅋㅋㅋ진짜잘한걸넘어서내가최면걸린기분
143,펀치라인킹,5:14이게진짜프로듀서의자세가아닐까
144,오인분사랑해요,3:46초스웡스미쳣다
145,You-Decide,Thisstagestillgivesmegoosebump
146,이원준,진짜지금다시봐도지리네.....
147,힐링뮤직채널,리듬파워:개인기량은개미쳤지만셋이뭉치면개그맨이된다.
148,000421,장례식때틀어도된다이거는ㄹㅇ
149,NguyễnAnhKhôi,Rememberthedayiwatchedthislive.Iwasshockedtothebone
150,이사랑,이게쇼미역대최고무대인듯
151,keanusREal,오랜만에다시봐도이무대퍼포먼스는진까개레전드다..행주ㅠ죤나멋잇다
152,고유민,댄서들블락비댄서들에빨간마이크평소에지코가쓰는마이크이것만봐도얼마나열심히무대준비했는지느껴짐ㅋㅋㅋ
153,박지훈,형왜이렇게열심히하던형이왜쇼미91차에서가사룰절어
154,_SONJIHU_,아ㄹㅇ레드썬도ㄹㅈㄷ인데우원재쇼미시차를못봐서아쉽다
155,googlebogle,1:07난여기가제일소름.뚠뚠뚠뚜둔뚠뚠뚠뚠
156,최영원,빈부분을스윙스멱소리로채우네ㄹㅇㅋㅋㅋㅋ사운드max
157,체빈양,행주진짜줫간지다고등학교동창끼리우정으로랩크루도만들고지금까지변함없이유지하고있고쇼미6지구인1차탈락한거보고친구가맞고오면복수해준다고바로우승까지가버림기승전결ㄷㄷ
158,백규람,3:31춤추는경양식돈까
159,JYY,4:56딲-메따Fo로쓴가사
160,ljhreo,행주이번무대에서너무섹시했슴다...
161,철판김치볶음밥,나는진짜넉살이무조건우승이라고생각했는데이무대보는순간등골이오싹해졌다이날부터넉살한테투표하라고친구들닥달하고난리쳤었지
162,바타고,행주도잘했지만이건지코딘이진짜보물같은비트를줬네
163,권근우,진짜레드썬은봐도봐도안질려
164,gej,행주제스처존나간지나게잘한다
165,김민규,본방에서1:10비트를들었을때의충격을잊을수가없다...
166,손대문,이때예고편에서젖은머리+붉은조명만봐도레전드무대란걸직감할수있었음
167,장태현,시발2년지난지금아직도이영상보면소름돋는거실화냐...
168,김도현,3:51행주도웃긴가보다..ㅋㅋ
169,morganalafontaine,"oneofthemostpowerfulperformancesinsmtm..goodjob,hangzoo.you'rehardworkpaidoff..."
170,00,1:14딘귀염ㅠㅠ
171,바바,1:09개멋지다진심ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아ㅠㅠㅠㅠㅠㅠㅠ
172,오용희,행주8에서개찢은거보고다시이거보러옴
173,원찌,2:22행주머리백댄서한테맞았어가지고2:24지코표정이저랬구나
174,DeeT.,thatDROPcatchesmeoffguardeverytime
175,상하이조,"2:51""JohnWick"""
176,좆구마깡,2:35돌려차기ㅈㄴ멋있네
177,뀨잉,넉살이나우원재가우승할거라고생각했는데...갑자기행주가우승했았지....에에에에ㅔ에에에에에에ㅔㅇㅇ엥?!?!?!?!??!!이랬얶지....거기서레드썬이나올줄누가알었겟어....
178,JKJ,2:56간지에취해있다가내인생은빼먹어서급하게메다닥가사치는돈까스3:09그걸듣고완벽했던무대에돈까스뿌려서다시는안쓰겠다고다짐하는행주
179,박연순,2:55빛나는돈까스
180,헤헿,이무대는진짜행주가악마에게영혼이라도판듯이뭔가느낌이다른무대네와..
181,Jin,3:49이거나만웃기냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
182,석징어,"쇼미역대급무대많은데무대연출에있어서는이게넘사원탑임;;곡,분위기,댄서,퍼포먼스모든게완벽했다."
183,derasBaek,20208월4일이후다시출석체크합니다.8월이후에오시는분은출석바랍니다.
184,라알랄라,진짜래전드무대다우와
185,ᄋᄋ,그때는몰랐는데가사가너무슬프네
186,장시우,시리즈중에서나는행주가제일멋있는거같음....이곡으로라이브보소
187,JudyLang,"3yearslater,I'mstillshookoverHangzoo'skickXD"
188,댓글로만구독자50명찍기,이게결승곡이었으면ㄷㄷ
189,카드값줘체리,진짜이무대는봐도봐도소름돋음
190,장호진,2020년이후오시는분들모두출첵바랍니다
191,황소의뿔,3:21???:예전엔내가소리쳐야다알아들었지만지금은귀대고있네
192,임동하,지금도보는사람??
193,노유빈,0:36형눈안떴자나..
194,leedy,2:57존나카리스마있어
195,모잉몽,스윙스나오고더블링이나추임새존나기가막히게넣어주네;;;ㄹㅇ짬은무시못하나보다
196,이혁,“레전드무대“
197,hamm,진심으로이무대티비에서보다가소름돋았는데ㅠㅠ정말멋있다
198,권근우,스윙스는사람자체는싫은데훅존나잘넣네진짜...자칫하면반복으로질릴수있는무대를스윙스발성으로변화를확주네
199,001,2:22머리때린거아니냐ㅋㄱㅋㄱㅋㄲㅋㄱㅋㄱㅋㄱㅋㄱㅋㄲㅋㄱㅋㄱㅋㄲㅋㄱㅋㄱㅋㄲㅋㄱㅋㄱㅋㄲㅋㄱㅋㄲㅋ
200,이생활,와....이때진짜행주너무개섹시해서보다녹아버리는줄...ㅠ
201,행운,나만마지막에도끼가찢은거같냐메타포로쓴가사와오늘은이거다
202,축구팬,다시봐도미친거같다ㄹㅇ개좋아
203,한꽃,난넉살이1등한줄알아지그런대이영상을보니행주가1등할만하네
204,알앤비잘하고싶어요,쇼미역사상역대급으로쌉지리는무대였다고볼수있음..도끼마저도벙쪄서평소랑다르게말할때톤이높아짐ㅋㅋ
205,터프난쟁이,4:02ㅈ..재용씌...?
206,FRooN,스윙스로드립치는댓들다어디갔냨ㅋㅋㅋㅋㅋㅋ
207,연유,아진짜소름돋아행주레전드무대
208,김민재,스윙스나올때ㅈㄴ조용해짐ㅋㅋㅋㅋㅋㅋㅋ
209,ᄋᄋ,2:57주문하신돈가스나왔습니다
210,래원,1:471:471:471:47KILLPOINT
211,하승호,스윙스진짜무대에서분위기뒤지게잘띄우는듯ㄹㅇ
212,착한병,"역대쇼미무대중에항상얘기나오는거보면이유가다있는듯.지코의천재적인프로듀싱에그오더를완벽하게해낸행주의노련함,거기에스윙스의사자후까지"
213,SarahBurton,stillgivesmegoosebumpstothisdayhaventheardthissonginawhilebutdamnitwashellagoodrap*legitleftmespeechless
214,정시후,"2:36카메라각도,발차기각도,타이밍삼박자가조화롭게이루어진명장면"
215,나는힙찔이,내눈앞에서꺼져달라는데환호하는관객들수듄;;대단하다ㅎㄷㄷ
216,흰둥이,이때가가장좋았던해였는데ㅋㅋ쇼미더머니도그렇고가장아쉽고다시돌아가고싶다
217,Hello,지코화면잡힐때마다졸라잘생겼네..
218,Flex,와진짜역대쇼미5손가락안에드는무대개쩐다
219,GRAPHICSTUDIO,쇼미6에는sun이왜이렇게많았지행주:Redsun한해:Onesun원썬:Letmedoitagain
220,아네모,1:13딘무발기사정...
221,이서희,4:04스윙스내려가는거나만웃기냐ㄹㅇㅋㅋ
222,유준,2:51타이거jk왜10년은폭삭늙은것처럼보임??순간장첸인줄..
223,괴물쥐의포상,1:40발음정확한거진짜개좋다
224,이세원,곡도곡인데무대연출이넘사다;;결승무댄줄
225,타임라인비토,엇박ㄹㅇ개멋있다진짜
226,김세균,쇼미에다시지코안나오나진짜지코는나올때마다음원대박치던데음원미션곡이랑본선무대최소2곡이상쇼미4도그렇고6도그렇고
227,고양이,듣고첫소절든생각우승.
228,LouisBest,2:54Piggy
229,Dw_,2:36뒤돌려차기는계속봐도간지난다
230,토마토,솔직히나는우원재팬이고우원재시차가멜론1등한만큼콩비지만없었다면1등씹어먹었다고생각했다.근데이거오랜만에보고우원재시차는그냥사람들이본선에서못봐서많이들어준거라는생각도든다..진짜비와이노래듣고이거들으러왔는데행주가비와이랑포스로맞짱뜰수있는거같다..행주는전설이다진짜
231,infintiyHell,개좋았던무대중하나였음
232,깝죽이6.9호,ㄹㅇ이곡이우승곡임
233,JunyanZhao,"Crazystage,justrepeattowatchitagainandagain!"
234,fdL,솔직히행주도대단한데지코진짜..프로듀싱미친거같음
235,zinebLamri,Illnevergettiredofthis....
236,생선맛핫식스,아니조용한노래인줄알았는데갑자기존나급발진하누ㅋㅋㅋㅋㅋㅋㅋ
237,자만,3:20[shouting]
238,j143,Whyitdoesn'thit10Myet?
239,두기,여기서관객들최면걸려서우승한거다ㄹㅇ.....
240,해피뉴희열,이경연끝나고가장좋아했던것다이나믹듀오얼마나흐뭇했을꼬
241,JalissaWeekes,Literalchillsandgoosebumps.....
242,acoc,솔직히비트로70%는조지고들어간듯
243,뚱이,1:17ctrl+c1:52ctrl+v
244,뱅치리뱅,이건우원재가결승와서시차불렀어도발랐다..쇼미어떤무대보다도최고다
245,신동성,최초로눈감고승리한사람...그정도로싑다는거다.....리스펙
246,Wonel,GOATSMTMperformance
247,chanyong,스윙스가사실수한거자연스럽네
248,DeeT.,the.freaking.energy....
249,펭미펭미펭미업,솔직히비와이-forever에비벼볼수있는유일한무대.행주랩도오졌고지코-딘의프로듀싱이진짜저화면문양이나댄서들의상이나너무잘살렸음중간에계속잡히는다듀의표정들은뭔가저런능력이있는애를개그캐로키우고있었다는미안함이느껴짐숨겨진잠재력을다끌어내준무대.근데왜결승에서...
250,측방수류탄,???:예전엔소리질러야만내말들었지만..~???:으아아아아아아아아아아~!!
251,ᄋᄋ,진짜스윙스는괴물래퍼다ㅋㅋㅋㅋㅋ
252,LeeSuKyung,3:42ㅈ간지
